0,1,2,3,4,5
"-8,337922017685266","-7,415584457740617","6,378926597564968","-3,4419152159056203","-0,4958639236871285","3,2012373039334543"
"3,2166346704431525","7,931987214548651","4,491540554929131","-10,285142810690207","-1,5465094417342904","-1,230694510580948"
"-6,959248242379967","-1,617000879516846","1,857905286469535","4,831400780885954","-4,129161821007309","-2,2316560471360605"
"-1,8749523665945151","1,0174231873382045","3,2079466226038207","9,565504843810595","0,7300063654048952","4,957495442558"
"-4,658256999690282","-0,5444866279440248","3,3624250634436006","4,929921576738231","-1,259595249938437","-5,886489487994996"
"-1,9637224313872395","-0,38556000858159756","4,539104218739865","3,255973160917071","2,531385111441576","-2,030652158373747"
"-6,732282243422837","1,697354418839403","4,456270124682163","-12,08601894128753","-0,27230531955875037","4,138480563107701"
"3,345550421533689","-1,6135834071867432","7,930498297835845","1,6490973618648024","0,9596471627611223","-0,1585842521906855"
"-13,061212214813812","3,7612108770336867","-3,744666915944981","-0,016534535937099193","0,6514993910481923","-5,233504311991167"
"9,07098126051471","6,786854236360769","8,37633276416924","0,3744093670472086","-6,230934985809777","1,4557353567815454"
"3,9377892894065685","-5,787293304080119","0,24273085222285395","-6,443229209564677","6,100933111121902","-0,07488415919733526"
"-1,8198058802837362","8,503264261140885","6,703045342188867","2,5767786354596804","-1,176461525865303","-6,29881012735274"
"5,454429151975177","7,886540741695358","12,20387557914258","2,3174439815933248","0,21598837490376255","7,997455968331872"
"-10,888683070402989","8,804293958146317","10,438512253950982","6,442891507823127","5,77963856763326","-0,6880803220075631"
"-0,5380454306015281","-2,6870645856963016","2,5738791949808704","-3,0961654004833985","2,9411727729313943","-6,340288399833453"
"4,079041607711998","-0,9129958131557974","-1,6906095148894433","-6,986185737259767","2,9954218588829793","6,7539581094159225"
"-3,137650453220399","0,08444955680412036","6,716763867607488","-5,942675292561697","0,9895196841172655","-3,0190859256947347"
"-5,369478040595451","-0,1068065568278751","11,25866399559115","-10,01681491172881","-1,7268838090368117","-0,11019824362282549"
"1,6589412241458223","8,702745970028273","-8,580113716526043","1,6646344232584944","2,1688896360598777","4,221556051781673"
"-6,1865154718562","-9,359851541692748","12,526207743206077","-4,03370636632577","-0,2180934690220333","0,8382689388325115"
"1,8210585796336893","2,6587904669714355","-2,471086384104794","-9,097802625325134","-5,251963292467536","-0,36431108577581384"
"0,5022387579129983","-0,6766693292798358","-0,5794412063437449","-5,4139470980940345","-2,8336420927102672","0,8239432244762348"
"0,3010187444307757","-0,8611113576376361","0,4451355069043341","-11,341147307988717","-8,184559628165607","-2,1934797597694597"
"-6,554314050291563","0,7038377162385494","1,716927987454131","-3,699334819415526","-1,8964169334394612","2,8778497191642156"
